ano,team_id,player_id,player_name,position,positions_detailed,jersey_number,height,date_of_birth,preferred_foot,country,market_value,contract_until,injured,injury_reason,suspended,suspension_reason,suspension_matches
2024,1962,926513,Renzo López,F,ST,31,190.0,1994-04-16T00:00:00+00:00,Right,UY,720000.0,1782777600.0,False,,False,,
2024,1962,1644830,Renê Sousa,F,ST,91,183.0,2003-10-07T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1962,2441013,Anderson Pato,F,,28,178.0,2002-09-28T00:00:00+00:00,Right,BR,,1830211200.0,True,Knee Injury,False,,
2024,1962,2543430,Ruan Gabriel,F,,,183.0,2008-02-08T00:00:00+00:00,,BR,,,False,,False,,
2024,1962,795266,Matheuzinho,M,"AM,LW",10,165.0,1997-10-18T00:00:00+00:00,Left,BR,2600000.0,1893369600.0,False,,False,,
2024,1962,922575,Gabriel Baralhas,M,"MC,DM",44,178.0,1998-10-10T00:00:00+00:00,Right,BR,1600000.0,1861833600.0,False,,False,,
2024,1962,823831,Aitor Cantalapiedra,M,"LW,ST",17,178.0,1996-02-10T00:00:00+00:00,Left,ES,1900000.0,1814313600.0,False,,False,,
2024,1962,794312,Emmanuel Martínez,M,"MC,AM",6,177.0,1994-06-04T00:00:00+00:00,Right,AR,1300000.0,1830211200.0,False,,False,,
2024,1962,90468,Osvaldo,M,"RW,LW",11,170.0,1987-04-11T00:00:00+00:00,Right,BR,96000.0,1782777600.0,False,,False,,
2024,1962,1124220,Dudu,M,"MC,DM",21,186.0,1999-06-05T00:00:00+00:00,Left,BR,620000.0,1798675200.0,True,Back Injury,False,,
2024,1962,1032938,Kike Saverio,M,LW,19,178.0,1999-06-19T00:00:00+00:00,Both,EC,470000.0,1782777600.0,False,,False,,
2024,1962,934801,Lucas Braga,M,"RW,LW,MR",22,184.0,1996-11-10T00:00:00+00:00,Right,BR,970000.0,1830211200.0,False,,False,,
2024,1962,931521,Ronald,M,"MC,DM",8,171.0,1997-06-18T00:00:00+00:00,Right,BR,675000.0,1845936000.0,False,,False,,
2024,1962,1650040,Diego Tarzia,M,LW,12,174.0,2003-04-26T00:00:00+00:00,Left,AR,2200000.0,1798675200.0,False,,False,,
2024,1962,871032,Caique Gonçalves,M,"MC,DM",95,178.0,1995-10-10T00:00:00+00:00,Right,BR,485000.0,1830211200.0,False,,False,,
2024,1962,1188028,Zé Vitor,M,MC,88,194.0,2000-05-02T00:00:00+00:00,Right,BR,92000.0,1798675200.0,False,,True,yellow_card_accumulation_suspension,1.0
2024,1962,1469058,Rúben Ramos Ismael,M,"MC,DM",16,184.0,1999-03-25T00:00:00+00:00,Right,PT,1200000.0,1861833600.0,True,ACL Knee Injury,False,,
2024,1962,980421,Lucas Silva,M,"LW,ML",20,182.0,1999-08-27T00:00:00+00:00,Right,BR,645000.0,1798675200.0,False,,False,,
2024,1962,1841330,Pablo Santos,M,AM,62,175.0,2003-08-03T00:00:00+00:00,Right,BR,210000.0,1830211200.0,False,,False,,
2024,1962,1652651,Edenilson,M,DC,26,180.0,2005-06-17T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1962,2441799,Anderson Bispo dos Santos,M,,28,,2002-09-28T00:00:00+00:00,,BR,,,False,,False,,
2024,1962,929200,Cacá,D,"DC,DR",25,185.0,1999-04-25T00:00:00+00:00,Right,BR,1500000.0,1798675200.0,False,,False,,
2024,1962,980761,Ramon,D,DL,13,176.0,2001-03-12T00:00:00+00:00,Left,BR,2200000.0,1798675200.0,False,,False,,
2024,1962,905459,Luan Cândido,D,"DC,DL",36,187.0,2001-02-02T00:00:00+00:00,Left,BR,3100000.0,1798675200.0,False,,False,,
2024,1962,931759,Camutanga,D,DC,4,189.0,1993-09-27T00:00:00+00:00,Right,BR,315000.0,1798675200.0,True,Foot Injury,False,,
2024,1962,992791,Claudinho,D,DR,2,180.0,2000-09-24T00:00:00+00:00,Right,BR,1800000.0,1830211200.0,False,,False,,
2024,1962,972373,Jamerson,D,DL,83,177.0,1998-09-09T00:00:00+00:00,Left,BR,840000.0,1798675200.0,False,,False,,
2024,1962,1116955,Nathan Mendes,D,DR,45,182.0,2002-08-19T00:00:00+00:00,Right,BR,1000000.0,1798675200.0,False,,False,,
2024,1962,840247,Neris,D,DC,77,190.0,1992-06-17T00:00:00+00:00,Right,BR,320000.0,1798675200.0,False,,False,,
2024,1962,1107069,Mateusinho,D,DR,98,175.0,1998-10-07T00:00:00+00:00,Right,BR,775000.0,1861833600.0,True,Thigh Injury,False,,
2024,1962,989715,Edu,D,DC,43,188.0,2000-06-16T00:00:00+00:00,Right,BR,730000.0,1861833600.0,True,Achilles Strain,False,,
2024,1962,927166,Riccieli,D,DC,5,184.0,1998-09-17T00:00:00+00:00,Right,BR,1900000.0,1798675200.0,False,,False,,
2024,1962,2025513,Gean de Jesus Soares,D,DR,59,176.0,2007-06-11T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1962,2537139,Wanderson Estrela Oliveira,D,,,,2008-08-07T00:00:00+00:00,Left,BR,,,False,,False,,
2024,1962,982558,Lucas Arcanjo,G,GK,1,190.0,1998-08-08T00:00:00+00:00,Right,BR,2700000.0,1861833600.0,False,,False,,
2024,1962,147467,Gabriel,G,GK,22,193.0,1992-09-27T00:00:00+00:00,Right,BR,515000.0,1861833600.0,False,,False,,
2024,1962,1017274,Alexandre Fintelman,G,,35,194.0,2001-07-20T00:00:00+00:00,Right,BR,105000.0,1830211200.0,False,,False,,
2024,1962,905464,Yuri Sena,G,GK,71,190.0,2001-01-03T00:00:00+00:00,Right,BR,45000.0,1798675200.0,False,,False,,
2024,1963,1150391,Vitor Roque,F,ST,9,174.0,2005-02-28T00:00:00+00:00,Right,BR,39000000.0,1893369600.0,True,Ankle Injury,False,,
2024,1963,1094179,José López,F,ST,42,188.0,2000-12-06T00:00:00+00:00,Left,AR,23000000.0,1893369600.0,False,,False,,
2024,1963,885179,Paulinho,F,"ST,LW",10,175.0,2000-07-15T00:00:00+00:00,Right,BR,10600000.0,1893369600.0,False,,False,,
2024,1963,1015733,Ramón Sosa,F,LW,19,178.0,1999-08-31T00:00:00+00:00,Right,PY,10300000.0,1909008000.0,True,Ankle Injury,False,,
2024,1963,1597267,Luighi Hanri,F,ST,31,182.0,2006-04-30T00:00:00+00:00,Right,BR,5200000.0,1893369600.0,False,,False,,
2024,1963,1485294,Riquelme Fillipi,F,LW,37,176.0,2006-09-15T00:00:00+00:00,Right,BR,910000.0,1893369600.0,False,,False,,
2024,1963,1633503,Erick Belé,F,ST,45,179.0,2007-01-20T00:00:00+00:00,Left,BR,1000000.0,1861833600.0,False,,False,,
2024,1963,844096,Jhon Arias,M,RW,11,170.0,1997-09-21T00:00:00+00:00,Right,CO,16100000.0,1893369600.0,False,,False,,
2024,1963,285949,Andreas Pereira,M,"MC,DM,AM",8,177.0,1996-01-01T00:00:00+00:00,Right,BR,14500000.0,1861833600.0,False,,False,,
2024,1963,986233,Mauricio,M,AM,18,174.0,2001-06-22T00:00:00+00:00,Left,PY,14700000.0,1861833600.0,False,,False,,
2024,1963,152276,Felipe Anderson,M,"LW,RW",7,175.0,1993-04-15T00:00:00+00:00,Right,BR,1900000.0,1830211200.0,True,Hamstring Injury,False,,
2024,1963,1835889,Allan,M,RW,40,175.0,2004-04-19T00:00:00+00:00,Left,BR,16200000.0,1893369600.0,False,,False,,
2024,1963,973533,Emiliano Martínez,M,"MC,DM",32,184.0,1999-08-17T00:00:00+00:00,Right,UY,8199999.0,1893369600.0,False,,False,,
2024,1963,840202,Marlon Freitas,M,"MC,DM",17,185.0,1995-03-27T00:00:00+00:00,Right,BR,5800000.0,1861833600.0,False,,False,,
2024,1963,331397,Lucas Evangelista,M,"MC,DM",30,181.0,1995-05-06T00:00:00+00:00,Left,BR,4300000.0,1830211200.0,False,,False,,
2024,1963,1942460,Vitor Figueiredo,M,,38,178.0,2006-03-03T00:00:00+00:00,Right,BR,,1790726400.0,False,,False,,
2024,1963,1884646,Luis Pacheco,M,MC,50,180.0,2008-02-02T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1963,2057364,Larson,M,MC,48,183.0,2005-07-10T00:00:00+00:00,Right,BR,420000.0,1924905600.0,False,,False,,
2024,1963,220833,Gustavo Gómez,D,DC,15,185.0,1993-05-06T00:00:00+00:00,Right,PY,3800000.0,1830211200.0,False,,False,,
2024,1963,881110,Joaquín Piquerez,D,"DL,ML",22,183.0,1998-08-24T00:00:00+00:00,Left,UY,11300000.0,1924905600.0,True,Ankle Injury,False,,
2024,1963,1106603,Agustín Giay,D,"DR,MR",4,180.0,2004-01-16T00:00:00+00:00,Right,AR,10300000.0,1924905600.0,False,,False,,
2024,1963,874729,Murilo,D,DC,26,188.0,1997-03-27T00:00:00+00:00,Right,BR,5400000.0,1830211200.0,False,,False,,
2024,1963,973737,Bruno Fuchs,D,"DC,DR",3,190.0,1999-04-01T00:00:00+00:00,Right,BR,5200000.0,1893369600.0,True,Thigh Injury,False,,
2024,1963,1485284,Luis Benedetti,D,DC,43,197.0,2006-06-07T00:00:00+00:00,Left,BR,4400000.0,1893369600.0,False,Ankle Injury,False,,
2024,1963,984896,Khellven,D,"DR,MR",12,176.0,2001-02-25T00:00:00+00:00,Right,BR,6200000.0,1909008000.0,False,,False,,
2024,1963,1116665,Jefté,D,DL,6,183.0,2003-12-21T00:00:00+00:00,Left,BR,4400000.0,1911686400.0,False,,False,,
2024,1963,1633501,Arthur Gabriel,D,DL,56,176.0,2005-09-04T00:00:00+00:00,Left,BR,,1893369600.0,False,,False,,
2024,1963,973738,Carlos Miguel,G,GK,1,204.0,1998-10-09T00:00:00+00:00,Left,BR,5500000.0,1911686400.0,False,,False,,
2024,1963,34141,Marcelo Lomba,G,GK,14,187.0,1986-12-18T00:00:00+00:00,Right,BR,90000.0,1798675200.0,False,,False,,
2024,1963,1587799,Aranha,G,GK,24,190.0,2005-02-07T00:00:00+00:00,Right,BR,,1877472000.0,False,,False,,
2024,1966,560116,Rafael Borré,F,ST,19,174.0,1995-09-15T00:00:00+00:00,Right,CO,3800000.0,1861833600.0,False,,False,,
2024,1966,925125,Johan Carbonero,F,LW,7,170.0,1999-07-20T00:00:00+00:00,Right,CO,4300000.0,1893369600.0,False,,True,yellow_card_accumulation_suspension,1.0
2024,1966,923948,Alerrandro,F,ST,9,180.0,2000-01-12T00:00:00+00:00,Right,BR,3100000.0,1798675200.0,False,,False,,
2024,1966,845433,Bruno Tabata,F,"RW,AM",17,175.0,1997-03-30T00:00:00+00:00,Left,BR,2200000.0,1830211200.0,False,,False,,
2024,1966,1888163,Raykkonen Pereira Soares,F,,48,187.0,2008-07-13T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1966,2123330,Fabricio Zechmeister Do Prado,F,,9,,2009-09-28T00:00:00+00:00,Both,BR,,,False,,False,,
2024,1966,124997,Alan Patrick,M,"AM,ST",10,177.0,1991-05-13T00:00:00+00:00,Right,BR,2700000.0,1830211200.0,False,,False,,
2024,1966,1106151,Kayky,M,"RW,LW",11,175.0,2003-06-10T00:00:00+00:00,Left,BR,4700000.0,1798675200.0,False,,False,,
2024,1966,879902,Paulinho Paula,M,"MC,AM",27,173.0,1997-01-08T00:00:00+00:00,Right,BR,970000.0,1830211200.0,False,Thigh Injury,False,,
2024,1966,358550,Thiago Maia,M,"MC,DM",29,179.0,1997-03-23T00:00:00+00:00,Left,BR,2900000.0,1798675200.0,False,Shoulder Injury,False,,
2024,1966,982405,Vitinho,M,"LW,RW",28,181.0,1999-04-01T00:00:00+00:00,Right,BR,4900000.0,1909008000.0,False,,False,,
2024,1966,345113,Bruno Henrique,M,"MC,DM",8,180.0,1989-10-21T00:00:00+00:00,Right,BR,385000.0,1798675200.0,False,,False,,
2024,1966,978563,Rodrigo Villagra,M,"MC,DM",5,178.0,2001-02-14T00:00:00+00:00,Right,AR,4099999.0,1798675200.0,False,,False,,
2024,1966,824152,Ronaldo,M,"MC,DM",16,175.0,1996-10-23T00:00:00+00:00,Right,BR,2100000.0,1798675200.0,False,,False,,
2024,1966,874576,Alan Rodríguez,M,"MC,DM",14,170.0,2000-01-25T00:00:00+00:00,Right,UY,2200000.0,1893369600.0,True,Muscle Injury,False,,
2024,1966,897617,Richard,M,"MC,DM",36,191.0,1994-02-18T00:00:00+00:00,Right,BR,720000.0,1798675200.0,False,,False,,
2024,1966,1835793,Yago Noal,M,,37,171.0,2007-02-05T00:00:00+00:00,Right,BR,485000.0,1861833600.0,False,,False,,
2024,1966,1485191,Allex,M,ST,31,164.0,2006-05-04T00:00:00+00:00,Left,BR,1100000.0,1830211200.0,False,,False,,
2024,1966,2027868,Benjamin Arhin,M,MC,33,168.0,2006-05-28T00:00:00+00:00,Right,GH,,1832889600.0,False,,False,,
2024,1966,1890696,Alisson Rodrigues de Melo,M,DL,30,173.0,2008-07-31T00:00:00+00:00,Left,BR,,,False,,False,,
2024,1966,2173264,Kempes,M,,51,,2009-04-25T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1966,1807366,Joao Vitor Araujo Galindo,M,,,,2007-09-11T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1966,2083555,Gabriel Vinicius Oliveira da Silva,M,MC,,,2008-04-23T00:00:00+00:00,,BR,,,False,,False,,
2024,1966,881848,Félix Torres,D,DC,4,187.0,1997-01-11T00:00:00+00:00,Right,EC,1100000.0,1798675200.0,False,,False,,
2024,1966,989200,Alexandro Bernabei,D,DL,26,169.0,2000-09-24T00:00:00+00:00,Left,AR,5600000.0,1861833600.0,False,,False,,
2024,1966,128376,Gabriel Mercado,D,DC,25,180.0,1987-03-18T00:00:00+00:00,Right,AR,160000.0,1798675200.0,False,,False,,
2024,1966,995071,Bruno Gomes,D,"DR,MC",15,175.0,2001-04-04T00:00:00+00:00,Right,BR,5200000.0,1830211200.0,False,,False,,
2024,1966,1106487,Victor Gabriel,D,DC,41,187.0,2004-04-28T00:00:00+00:00,Left,BR,4700000.0,1893369600.0,False,,False,,
2024,1966,1084963,Braian Aguirre,D,DR,35,174.0,2000-07-28T00:00:00+00:00,Right,AR,2400000.0,1861833600.0,False,,False,,
2024,1966,1047204,Matheus Bahia,D,DL,6,181.0,1999-08-11T00:00:00+00:00,Left,BR,3100000.0,1830211200.0,False,,False,,
2024,1966,799947,Jose Juninho,D,"DC,DL",18,186.0,1995-02-01T00:00:00+00:00,Left,BR,825000.0,1830211200.0,False,,False,,
2024,1966,1394242,Clayton Sampaio,D,DC,20,187.0,2000-04-04T00:00:00+00:00,Right,BR,745000.0,1861833600.0,False,,False,,
2024,1966,2111055,Pedro Kauã,D,,46,193.0,2006-03-29T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1966,1890680,Esley Ezequiel dos Reis,D,DC,4,,2007-11-25T00:00:00+00:00,,BR,,,False,,False,,
2024,1966,2198867,Luiz Felipe de Morais Francisco,D,DL,53,,2006-05-18T00:00:00+00:00,,BR,,,False,,False,,
2024,1966,2598386,Luiz Felipe,D,,,184.0,2006-05-18T00:00:00+00:00,,BR,,,False,,False,,
2024,1966,581060,Sergio Rochet,G,GK,1,190.0,1993-03-23T00:00:00+00:00,Right,UY,1900000.0,1798675200.0,False,Back Injury,False,,
2024,1966,1106134,Anthoni,G,GK,12,191.0,2002-01-23T00:00:00+00:00,Right,BR,3700000.0,1893369600.0,False,,False,,
2024,1966,1485233,Kauan,G,,22,192.0,2003-04-27T00:00:00+00:00,Right,BR,,1830211200.0,False,,False,,
2024,1966,1650025,Diego Esser,G,GK,32,192.0,2005-04-13T00:00:00+00:00,,BR,,,False,,False,,
2024,1966,2583760,João Bezerra,,,49,,2009-06-29T00:00:00+00:00,,,,,False,,False,,
2024,1966,2583836,Fabricio Prado,,,,,,,,,,False,,False,,
2024,1967,925124,Kevin Viveros,F,ST,9,180.0,2000-04-26T00:00:00+00:00,Right,CO,4099999.0,1845936000.0,False,,False,,
2024,1967,1546647,Leozinho,F,MR,21,173.0,1998-12-05T00:00:00+00:00,Left,BR,775000.0,1798675200.0,False,,False,,
2024,1967,1167536,Julimar,F,LW,20,188.0,2001-01-25T00:00:00+00:00,Right,BR,2100000.0,1861833600.0,True,Ankle Injury,False,,
2024,1967,1459787,Renan Viana,F,,50,189.0,2003-01-31T00:00:00+00:00,Right,BR,235000.0,1830211200.0,False,Muscle Injury,False,,
2024,1967,2436885,Renan Peixoto Nepomuceno,F,ST,70,185.0,2000-02-21T00:00:00+00:00,Right,BR,1400000.0,1835395200.0,False,,False,,
2024,1967,1478203,Daniel Aguilar,F,,,,2003-12-12T00:00:00+00:00,Left,CO,,1791504000.0,False,,False,,
2024,1967,29735,Luiz Gustavo,M,"MC,DM",14,187.0,1987-07-23T00:00:00+00:00,Left,BR,180000.0,1798675200.0,True,Calf Injury,False,,
2024,1967,980580,Juan Portilla,M,"MC,DM",27,183.0,1998-09-12T00:00:00+00:00,Right,CO,3700000.0,1861833600.0,False,,False,,
2024,1967,1092354,Bruno Zapelli,M,"AM,MC",10,181.0,2002-05-16T00:00:00+00:00,Right,AR,4700000.0,1846022400.0,False,,False,,
2024,1967,354510,Stiven Mendoza,M,LW,7,171.0,1992-06-26T00:00:00+00:00,Left,CO,730000.0,1830211200.0,False,,False,,
2024,1967,1485226,João Cruz,M,MC,8,172.0,2006-05-12T00:00:00+00:00,Right,BR,2100000.0,1835395200.0,False,,False,,
2024,1967,1482354,Dudu,M,AM,53,177.0,2006-01-01T00:00:00+00:00,Left,BR,1900000.0,1893369600.0,False,,False,,
2024,1967,2436878,Bruno Braga Ramos,M,RW,48,175.0,2008-08-16T00:00:00+00:00,Left,BR,,,False,,False,,
2024,1967,243651,Jádson,M,"MC,DM",16,171.0,1993-08-30T00:00:00+00:00,Right,BR,1000000.0,1798675200.0,False,,False,,
2024,1967,1464519,Isaac,M,LW,11,177.0,2004-04-24T00:00:00+00:00,Right,BR,1200000.0,1830211200.0,False,MCL Knee Injury,False,,
2024,1967,1107060,Felipinho,M,"MC,DM",5,183.0,2001-10-18T00:00:00+00:00,Left,BR,970000.0,1830211200.0,False,,False,,
2024,1967,1459788,Chiqueti,M,LW,47,176.0,2005-09-02T00:00:00+00:00,Both,BR,450000.0,,False,,False,,
2024,1967,912291,Alejandro García,M,"AM,MC",20,185.0,2001-02-28T00:00:00+00:00,Left,CO,650000.0,1861833600.0,False,,False,,
2024,1967,1941312,Gilberto Junior,D,DR,2,165.0,2005-03-27T00:00:00+00:00,Right,BR,905000.0,1798675200.0,False,,False,,
2024,1967,1087079,Lucas Esquivel,D,"DL,DC",37,183.0,2001-10-14T00:00:00+00:00,Left,AR,4099999.0,1877472000.0,False,Muscle Injury,False,,
2024,1967,360940,Léo,D,DC,3,183.0,1996-03-06T00:00:00+00:00,Left,BR,1500000.0,1861833600.0,False,,False,,
2024,1967,2063956,Arthur Dias,D,DC,4,183.0,2007-04-09T00:00:00+00:00,Right,BR,620000.0,,False,,False,,
2024,1967,925173,Juan Felipe Aguirre,D,DC,33,186.0,1996-08-29T00:00:00+00:00,Right,CO,880000.0,1830211200.0,False,,False,,
2024,1967,974512,Carlos Terán,D,"DC,DR",22,188.0,2000-09-24T00:00:00+00:00,Right,CO,1400000.0,1798675200.0,True,Hamstring,False,,
2024,1967,981452,Gastón Benavídez,D,"DR,MR",29,175.0,1995-10-23T00:00:00+00:00,Right,AR,2400000.0,1861833600.0,False,,False,,
2024,1967,1199277,Leonardo Derik,D,ML,6,168.0,2005-07-24T00:00:00+00:00,Left,BR,1100000.0,1893369600.0,True,Ankle Injury,False,,
2024,1967,859083,Dudu,D,DR,98,175.0,1997-05-30T00:00:00+00:00,Right,BR,875000.0,1798675200.0,False,,False,,
2024,1967,1633871,Claudinho,D,DL,26,,2005-10-26T00:00:00+00:00,Left,BR,,,False,,False,,
2024,1967,166491,Santos,G,GK,23,188.0,1990-03-17T00:00:00+00:00,Right,BR,425000.0,1798675200.0,False,,False,,
2024,1967,1128850,Mycael,G,GK,1,191.0,2004-03-12T00:00:00+00:00,Left,BR,2400000.0,1861833600.0,False,,False,,
2024,1967,1485244,Matheus Soares,G,GK,42,193.0,2005-01-09T00:00:00+00:00,Left,BR,,1893369600.0,False,,False,,
2024,1974,1116593,Matheus França,F,AM,9,184.0,2004-04-01T00:00:00+00:00,Right,BR,7200000.0,1782777600.0,False,,False,,
2024,1974,861297,Claudio Spinelli,F,ST,77,180.0,1997-01-21T00:00:00+00:00,Right,AR,1900000.0,1861833600.0,False,,False,,
2024,1974,884980,Brenner,F,ST,20,176.0,2000-01-16T00:00:00+00:00,Right,BR,3900000.0,1893369600.0,False,,False,,
2024,1974,1105970,Adson,F,RW,28,171.0,2000-10-06T00:00:00+00:00,Left,BR,2300000.0,1830211200.0,False,,False,,
2024,1974,840291,David,F,"LW,ST",7,179.0,1995-10-17T00:00:00+00:00,Right,BR,1600000.0,1830211200.0,False,,False,,
2024,1974,1652392,Bruno Lopes,F,ST,72,182.0,2007-07-25T00:00:00+00:00,Right,BR,,1864512000.0,False,,False,,
2024,1974,2039991,Andrey Fernandes,F,ST,74,176.0,2008-02-05T00:00:00+00:00,Both,BR,,,False,,False,,
2024,1974,972587,Marino Hinestroza,M,RW,18,170.0,2002-07-08T00:00:00+00:00,Right,CO,4900000.0,1893369600.0,False,,False,,
2024,1974,1160386,Andrés Gómez,M,"RW,LW",11,172.0,2002-09-12T00:00:00+00:00,Right,CO,7800000.0,1927584000.0,False,,False,,
2024,1974,851285,Nuno Moreira,M,"LW,RW",17,173.0,1999-06-16T00:00:00+00:00,Right,PT,5500000.0,1830211200.0,False,,False,,
2024,1974,1444694,Cauan Barros,M,"MC,DM",88,183.0,2004-05-06T00:00:00+00:00,Right,BR,4200000.0,1830211200.0,False,,False,,
2024,1974,840398,Tchê Tchê,M,"MC,DM",3,175.0,1992-08-30T00:00:00+00:00,Right,BR,950000.0,1798675200.0,False,,False,,
2024,1974,1173373,Johan Rojas,M,"AM,LW",10,180.0,2002-09-20T00:00:00+00:00,Right,CO,3700000.0,1798675200.0,False,,False,,
2024,1974,329303,Thiago Mendes,M,"MC,DM",23,176.0,1992-03-15T00:00:00+00:00,Right,BR,1400000.0,1830211200.0,False,,False,,
2024,1974,973293,Hugo Moura,M,"MC,DM",25,177.0,1998-01-03T00:00:00+00:00,Right,BR,955000.0,1798675200.0,False,,False,,
2024,1974,268419,Jair,M,"MC,DM",8,178.0,1994-08-26T00:00:00+00:00,Right,BR,970000.0,1798675200.0,True,ACL Knee Injury,False,,
2024,1974,1641124,JP,M,MC,98,182.0,2005-04-19T00:00:00+00:00,Right,BR,2200000.0,1830211200.0,False,,False,,
2024,1974,1391962,Mateus Carvalho,M,"MC,DM",85,180.0,2002-03-18T00:00:00+00:00,Left,BR,1500000.0,1830211200.0,True,Knee Injury,False,,
2024,1974,1641136,Lukas Zuccarello,M,MR,86,175.0,2006-12-02T00:00:00+00:00,Right,BR,390000.0,1861833600.0,False,,False,,
2024,1974,1463560,Lucas Eduardo,M,MC,58,173.0,2004-01-13T00:00:00+00:00,Right,BR,49000.0,1801353600.0,False,,False,,
2024,1974,2075165,João Vitor Silva,M,,60,170.0,2005-05-29T00:00:00+00:00,Right,BR,,1861833600.0,False,,False,,
2024,1974,1635831,Ramon Rique,M,MC,83,180.0,2007-10-02T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1974,2161941,Samuel Jesus,M,MC,67,,2006-02-14T00:00:00+00:00,Left,BR,,1801353600.0,False,,False,,
2024,1974,2026625,Gustavo Guimarães Soares,M,MC,50,172.0,2006-08-30T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1974,2578067,Ramon Rique Santos de Souza Barros,M,,83,,2007-10-02T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1974,2578199,Gustavo Guimaraes,M,,50,,2006-08-30T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1974,1021721,Paulo Henrique,D,DR,96,175.0,1996-07-25T00:00:00+00:00,Right,BR,5800000.0,1830211200.0,True,Sprained Ankle,False,,
2024,1974,839095,Carlos Cuesta,D,DC,46,179.0,1999-03-09T00:00:00+00:00,Right,CO,7400000.0,1798675200.0,False,,True,red_card_suspension,1.0
2024,1974,982174,Lucas Piton,D,DL,6,176.0,2000-10-09T00:00:00+00:00,Left,IT,6600000.0,1861833600.0,False,,False,,
2024,1974,1160554,Cuiabano,D,DL,66,179.0,2003-02-16T00:00:00+00:00,Left,BR,8199999.0,1798675200.0,True,Muscle Injury,False,,
2024,1974,1191278,Robert Renan,D,"DC,DL",30,186.0,2003-10-11T00:00:00+00:00,Left,BR,10600000.0,1782777600.0,False,,False,,
2024,1974,877591,Puma Rodríguez,D,DR,2,183.0,1997-03-14T00:00:00+00:00,Right,UY,1500000.0,1830211200.0,False,,False,,
2024,1974,1069729,Lucas Freitas,D,DC,43,184.0,2001-01-20T00:00:00+00:00,Left,BR,1000000.0,1830211200.0,False,,False,,
2024,1974,1112908,Alan Saldivia,D,"DC,DR",4,180.0,2002-04-06T00:00:00+00:00,Right,UY,1100000.0,1861833600.0,False,,False,,
2024,1974,2028691,Walace,D,DC,64,188.0,2005-03-07T00:00:00+00:00,Left,BR,,1830211200.0,False,,False,,
2024,1974,2026623,Riquelme Avellar,D,DL,82,,2006-03-08T00:00:00+00:00,Left,BR,,,False,,False,,
2024,1974,2026626,Bruno André Azevedo Ribeiro,D,DC,80,,2007-01-02T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1974,2028670,Alison De Nardi Araujo,D,DL,54,177.0,2007-01-26T00:00:00+00:00,Left,BR,,,False,,False,,
2024,1974,2578193,Alison De Nardi Araujo,D,,54,,2007-01-26T00:00:00+00:00,,BR,,,False,,False,,
2024,1974,595598,Léo Jardim,G,GK,1,188.0,1995-03-20T00:00:00+00:00,Right,BR,6400000.0,1924905600.0,False,,False,,
2024,1974,863276,Daniel Fuzato,G,GK,13,190.0,1997-07-04T00:00:00+00:00,Right,BR,875000.0,1798675200.0,False,,False,,
2024,1974,1652393,Pablo,G,,37,188.0,2003-02-11T00:00:00+00:00,Right,BR,52000.0,1798675200.0,False,,False,,
2024,1977,34705,Hulk,F,ST,7,180.0,1986-07-25T00:00:00+00:00,Left,BR,1100000.0,1798675200.0,False,,False,,
2024,1977,147464,Dudu,F,LW,92,167.0,1992-01-07T00:00:00+00:00,Right,BR,970000.0,1830211200.0,False,,False,,
2024,1977,1122552,Alan Minda,F,"RW,LW",27,171.0,2003-05-14T00:00:00+00:00,Right,EC,2900000.0,1924905600.0,False,,False,,
2024,1977,832708,Mateo Cassierra,F,ST,9,186.0,1997-04-13T00:00:00+00:00,Right,CO,9500000.0,1893369600.0,False,,False,,
2024,1977,1829036,Cauã Campos Soares,F,ST,29,183.0,2008-06-29T00:00:00+00:00,Right,BR,,,False,,False,,
2024,1977,978562,Reinier,M,"AM,ST",19,185.0,2002-01-19T00:00:00+00:00,Right,BR,1800000.0,1893369600.0,False,,False,,
2024,1977,559036,Gustavo Scarpa,M,"MR,AM",10,177.0,1994-01-05T00:00:00+00:00,Left,BR,4800000.0,1830211200.0,True,Knee Injury,False,,
2024,1977,1170954,Victor Hugo,M,MC,30,184.0,2004-05-11T00:00:00+00:00,Left,BR,5200000.0,1924905600.0,True,Thigh Injury,False,,
2024,1977,831778,Maycon,M,"MC,DM",8,175.0,1997-07-15T00:00:00+00:00,Left,BR,1900000.0,1861833600.0,False,,False,,
2024,1977,822729,Alan Franco,M,"MC,DM",21,174.0,1998-08-21T00:00:00+00:00,Right,EC,4700000.0,1830211200.0,False,,False,,
